GRIN_Accession,mean_observation_value
PI408081,15.65
PI417013,14.0
PI423852,14.0
PI437944,14.9
PI441358,14.0
PI458107,14.0
PI458184,14.0
PI476934,16.65
PI486329,14.0
PI497968,14.0
PI497969,15.7
PI504503,14.0
PI549031,14.0
PI566960,14.0
PI566994,14.0
PI567021,14.0
PI567231,14.0
PI567385,17.85
PI567440,14.0
PI407874-2,15.4
PI588048,15.0
PI587972,16.45
PI587750,15.55
PI567429A,14.0
PI567447B,16.5
PI567069A,14.0
PI567069B,14.0
PI594215,14.0
PI594626,16.65
PI594877,14.0
PI587999B,14.0
PI587633A,16.35
PI587992C,15.15
PI587568B,15.05
PI603525,14.0
PI603785,15.85
PI594430A,16.4
PI594652A,16.5
PI603719B,14.0
PI603910B,14.0
PI603517B,14.0
PI603587B,14.0
PI135590,15.05
PI204334,14.1
PI208435,14.1
PI279088,14.1
PI323559,14.1
PI374161,14.1
PI374172,14.1
PI374178,14.1
PI391577,14.1
PI398594,14.399999999999999
PI407866,14.1
PI407938,15.55
PI408106,15.45
PI424001,14.1
PI427141,14.1
PI434981,14.1
PI441359,14.1
PI458192,14.1
PI476892,14.1
PI497960,14.1
PI497967,15.399999999999999
PI507229,15.649999999999999
PI548454,14.1
PI566991,14.1
PI567004,15.2
PI567114,14.1
PI567154,16.45
PI578362,14.1
PI407874-1,14.95
PI407892B,14.8
PI437788B,14.1
PI438496C,14.1
PI458236B,14.1
PI538385B,14.1
PI587991,16.5
PI587655,14.1
PI567618B,14.1
PI567155B,14.6
PI566967A,14.1
PI566993B,14.1
PI567002B,14.1
PI567116B,14.1
PI594646,15.95
PI594657,14.1
PI594800,15.95
PI588005A,14.1
PI587999C,14.1
PI603156,14.1
PI603536,14.1
PI603588,14.1
PI603648,14.1
PI603658,14.1
PI603726,14.1
PI594480A,16.6
PI594659A,16.8
PI594696A,14.1
PI594708B,14.1
PI603472D,14.1
PI603704A,15.2
PI71570,16.2
PI171451,15.45
PI200491,14.2
PI208437,14.2
PI323553,14.2
PI323574,14.2
PI393565,14.2
PI398186,15.4
PI398606,14.2
PI398845,15.9
PI398884,14.2
PI399059,15.5
PI399086,16.25
PI399108,14.899999999999999
PI458186,14.2
PI497966,14.2
PI567084,16.35
PI567105,14.2
PI567124,14.2
PI578472,16.7
PI378682A,14.2
PI407839-1,15.7
PI437110B,14.2
PI438304B,14.2
PI507812B,14.2
PI587896,14.2
PI587784,16.299999999999997
PI567232B,17.0
PI567031A,16.049999999999997
PI567123A,14.2
PI594637,16.9
PI594651,16.9
PI594756,16.4
PI588019B,16.299999999999997
PI587739B,16.049999999999997
PI587601E,16.6
PI603654,14.2
PI594500A,14.2
PI594501A,14.2
PI594659B,14.2
PI594666B,14.2
PI594758B,14.2
PI594794B,16.65
PI603174B,14.2
PI603466A,14.2
PI603541A,14.2
PI603587C,14.2
PI603445B,14.2
PI605781C,14.2
PI148259,14.3
PI174855,14.3
PI181696,14.3
PI227687,14.3
PI241424,17.1
PI319526,14.3
PI323552,14.3
PI346304,14.3
PI374164,14.3
PI374171,14.3
PI374194,14.3
PI398479,14.3
PI407769,14.3
PI407813,15.25
PI407864,14.3
PI408107,14.3
PI424226,14.95
PI424321,14.55
PI424431,14.3
PI424461,14.3
PI437918,14.3
PI438073,14.3
PI438495,14.3
PI471941,14.3
PI497962,14.3
PI506562,14.3
PI507066,14.3
PI507161,15.5
PI507174,14.3
PI507832,14.3
PI548448,14.3
PI548473,15.9
PI567079,14.3
PI567342,14.3
PI578325,15.950000000000001
PI578359,17.9
PI358316A,14.3
PI404198B,14.3
PI407808-2,15.25
PI408083B,15.8
PI424608B,14.3
PI437110A,14.3
PI342619B,15.15
PI587805,14.3
PI567432C,14.3
PI567261A,15.05
PI567232A,14.3
PI566993A,14.3
PI567035B,16.25
PI578444A,14.3
PI578446A,15.15
PI594468,14.3
PI594640,14.3
PI594870,14.3
PI594615,16.55
PI587670B,16.25
PI587999D,15.75
PI603158,14.3
PI603515,14.3
PI603542,14.3
PI603630,14.3
PI594252B,14.3
PI594444B,14.3
PI594510B,14.3
PI594560A,14.3
PI594635A,17.05
PI594635C,14.3
PI594650B,17.1
PI594693A,14.3
PI603548A,14.3
PI603910D,14.3
PI603910C,14.3
PI603540B,14.3
PI605877A,14.3
PI81771,14.65
PI165929,15.649999999999999
PI170892,14.4
PI174867,14.4
PI377573,14.4
PI398428,16.65
PI398852,16.1
PI399083,15.7
PI399105,16.65
PI407798,15.95
PI407804,15.7
PI407811,15.15
PI407824,14.4
PI407935,15.350000000000001
PI408042,16.0
PI417504,14.4
PI423949,14.4
PI424567,14.4
PI427138,14.4
PI437790,14.4
PI437916,14.4
PI438274,17.15
PI458520,14.4
PI507195,14.4
PI507486,14.4
PI567065,14.4
PI567206,14.4
PI567304,15.5
PI567405,14.4
PI578460,17.2
PI378682C,14.4
PI378682B,14.4
PI508296H,14.4
PI587796,16.5
PI567303A,14.4
PI567376B,14.4
PI578323A,14.75
PI566970B,14.4
PI566977A,14.4
PI566990A,14.4
PI566995A,14.4
PI566995B,14.4
PI567022A,14.4
PI567070B,14.4
PI593976,14.4
PI594668,17.0
PI594883,16.5
PI594453,14.4
PI587978A,15.350000000000001
PI588021A,16.5
PI603168,14.4
PI603535,14.4
PI603739,16.35
PI605772,17.85
PI594005D,17.35
PI594455B,14.4
PI594461A,16.65
PI594500D,14.4
PI594614B,16.75
PI594648A,17.15
PI594648B,14.4
PI594740A,14.4
PI594753C,14.4
PI594759B,15.399999999999999
PI603444A,14.4
PI603758C,15.2
PI86046,14.7
PI174859,14.5
PI209837,14.5
PI230970,14.5
PI239237,14.5
PI281904,14.5
PI315701,14.5
PI319529,16.9
PI323560,14.5
PI398722,16.25
PI398731,14.5
PI399103,15.45
PI407844,15.8
PI415701,14.5
PI416887,15.3
PI417144,14.5
PI417342,14.5
PI423900,14.5
PI423957,14.5
PI424460,14.5
PI424598,14.5
PI437690,14.5
PI437950,16.35
PI438341,14.5
PI471900,16.15
PI471935,14.5
PI476933,14.5
PI497961,14.5
PI497965,15.1
PI504480,14.5
PI506665,14.5
PI506686,14.5
PI507828,14.5
PI566981,14.5
PI578326,16.05
PI407778C,14.65
PI417135B,14.5
PI437109B,14.5
PI437109C,14.5
PI587885,14.5
PI587731,16.4
PI567394B,14.5
PI567632B,14.5
PI567269D,14.5
PI567270A,14.5
PI567023B,14.5
PI567136A,14.5
PI594493,14.5
PI594503,14.95
PI594629,14.5
PI594658,14.5
PI594671,17.05
PI594795,14.5
PI594616,16.75
PI588014A,16.55
PI587725A,14.5
PI603162,14.5
PI603579,16.0
PI603596,14.5
PI605754,16.6
PI605785,15.4
PI606412,14.5
PI594399C,17.8
PI594442A,14.5
PI594500C,15.35
PI594660D,14.5
PI594739B,15.4
PI594770B,16.6
PI603611A,14.5
PI603735B,14.5
PI603551B,14.5
PI603751B,14.5
PI603498A,14.5
PI605806B,14.5
PI606390B,14.5
FC31416,16.35
PI71564,16.35
PI174868,14.6
PI183929,14.6
PI200488,14.6
PI208439,14.6
PI229330,14.6
PI265497,14.6
PI265498,14.6
PI339984,14.6
PI374160,14.6
PI398224,14.6
PI398372,14.6
PI398530,16.25
PI398802,15.25
PI399041,14.6
PI408268,16.25
PI408330,15.350000000000001
PI417207,14.6
PI423726,14.6
PI424367,14.6
PI424407,15.5
PI437789,14.6
PI438303,14.6
PI442008,14.6
PI445843,14.6
PI445844,14.6
PI471903,14.6
PI476885,14.6
PI476889,14.6
PI476918,14.6
PI506933,14.6
PI507831,14.6
PI507835,14.6
PI548479,14.6
PI561380,15.850000000000001
PI567055,14.6
PI567258,15.0
PI567399,16.5
PI578351,14.6
PI407788C,15.7
PI417135A,14.6
PI423833A,14.6
PI438496B,14.6
PI507197B,14.6
PI549021A,16.3
PI507841B,14.6
PI587930,16.55
PI587777,16.9
PI587724,14.6
PI587681,16.5
PI567350B,16.9
PI567491B,15.0
PI578308A,14.6
PI566999C,14.6
PI567031B,16.0
PI567054A,16.8
PI567137A,14.6
PI578455A,14.6
PI594010,14.899999999999999
PI594438,14.6
PI594495,16.2
PI594654,17.2
PI594691,17.0
PI594617,14.6
PI587568A,16.5
PI587587A,17.35
PI587788B,16.6
PI603589,14.6
PI603746,14.6
PI606387,14.6
PI594480B,14.6
PI594591A,14.6
PI594591B,14.6
PI594666A,14.6
PI594670B,14.6
PI594801B,16.25
PI594832B,14.6
PI603711A,14.6
PI603176A,14.6
PI603527B,14.6
PI603564C,14.6
PI603719A,14.6
PI603758B,15.2
PI603910A,14.6
PI605764B,16.35
PI123439,11.399999999999999
PI153301,16.35
PI165675,17.0
PI181697,14.7
PI192869,14.7
PI200521,14.7
PI203400,14.7
PI204337,14.7
PI204340,14.7
PI205908,14.7
PI205911,14.7
PI209578,14.7
PI215755,14.7
PI219654,14.7
PI232988,14.7
PI284814,14.7
PI379623,14.7
PI398547,15.95
PI398607,16.1
PI398851,16.5
PI399067,16.0
PI399096,16.1
PI407060,14.7
PI407885,15.9
PI408251,15.6
PI416886,14.7
PI417011,14.7
PI417496,14.7
PI423732,14.7
PI424325,14.7
PI424458,14.7
PI437487,14.7
PI437669,14.7
PI445681,15.2
PI468969,14.7
PI476884,14.7
PI476923,16.75
PI476929,14.7
PI499955,17.2
PI506611,16.549999999999997
PI506824,14.7
PI548455,16.7
PI561293,15.75
PI566984,16.1
PI567062,14.7
PI567091,14.7
PI567233,14.7
PI567260,14.899999999999999
PI567295,15.2
PI567307,15.549999999999999
PI567392,17.2
PI578314,16.85
PI578355,14.7
PI578358,17.9
PI578459,14.7
PI253651C,15.799999999999999
PI424154B,14.7
PI438489B,14.7
PI567372A,14.7
PI567614B,14.7
PI567234C,14.7
PI574476C,14.7
PI566999A,14.7
PI567075A,14.7
PI567122A,14.7
PI593979,14.7
PI594000,14.7
PI594156,14.7
PI594599,14.7
PI594676,16.75
PI594610,16.049999999999997
PI587577C,16.549999999999997
PI587674B,16.5
PI587726A,15.85
PI587980A,16.1
PI588010B,16.9
PI587692B,17.25
PI587622A,17.5
PI588005C,16.65
PI588014B,16.1
PI603155,14.7
PI603738,14.7
PI605760,16.6
PI605776,14.7
PI587658C,17.65
PI594458B,17.7
PI594461B,17.2
PI594509A,14.7
PI594608A,14.7
PI603724A,14.7
PI603661A,14.7
PI603755B,14.7
PI605764A,16.25
PI605846F,14.7
PI81766,14.8
PI153297,14.8
PI159094,17.05
PI166032,14.8
PI200477,14.8
PI200487,16.450000000000003
PI205903,14.8
PI319525,16.05
PI374186,14.8
PI381657,14.8
PI398825,14.850000000000001
PI398829,15.700000000000001
PI399062,16.3
PI399085,16.25
PI404151,14.8
PI407830,16.4
PI408183,17.0
PI417014,14.8
PI417042,14.8
PI423850,15.350000000000001
PI424473,17.05
PI424582,14.8
PI424583,14.8
PI438342,14.8
PI458220,17.35
PI506832,14.8
PI507755,14.8
PI518288,14.8
PI548480,14.8
PI567078,14.8
PI567263,14.8
PI567386,14.8
PI578363,14.8
PI578443,16.450000000000003
PI339868B,14.8
PI408211A,14.9
PI408246-1,14.8
PI408332B,14.8
PI587905,17.0
PI567409B,14.8
PI567270C,14.8
PI567181A,16.200000000000003
PI567014B,14.8
PI567025A,16.3
PI567029A,14.8
PI567072B,14.8
PI567116A,14.8
PI578455B,15.65
PI594001,17.5
PI594016,15.100000000000001
PI594556,14.8
PI594590,17.0
PI594600,16.25
PI594632,17.05
PI594712,16.0
PI594774,14.8
PI603149,14.8
PI603547,14.8
PI603550,14.8
PI606366,15.85
PI606408,14.8
PI594401E,17.0
PI594430B,16.0
PI594492B,14.8
PI594557A,14.8
PI594801A,16.75
PI603174A,14.8
PI603495A,14.8
PI603751A,14.8
PI605786A,16.65
PI605859B,14.8
PI81772,14.9
PI200454,14.9
PI200550,14.9
PI203399,16.95
PI205913,14.9
PI208204,14.9
PI208429,14.9
PI210178,14.9
PI219656,14.9
PI240666,14.9
PI323567,14.9
PI340042,14.9
PI374180,14.9
PI376070,14.9
PI376845,14.9
PI381677,17.15
PI381680,14.9
PI398323,16.5
PI398421,14.9
PI398792,15.8
PI398860,16.45
PI398863,14.95
PI399020,15.45
PI399050,15.05
PI399064,16.4
PI399109,16.8
PI407807,15.3
PI407819,15.850000000000001
PI407840,16.05
PI407940,16.4
PI417052,14.9
PI417277,17.55
PI417304,14.9
PI417500,14.9
PI423942,14.9
PI424275,14.9
PI424594,14.9
PI429328,14.9
PI430620,14.9
PI437524,14.9
PI437926,14.9
PI458047,14.9
PI467312,14.9
PI476904,14.9
PI506812,14.9
PI507000,14.9
PI507500,17.3
PI507752,14.9
PI538389,14.9
PI548447,14.9
PI567151,16.35
PI567160,15.100000000000001
PI567194,14.9
PI567347,14.9
PI567459,17.0
PI404196A,14.9
PI407914C,14.9
PI424171B,15.25
PI424188A,14.9
PI437165A,14.9
PI587795,17.05
PI567369B,16.0
PI567373A,14.9
PI567424B,16.6
PI567516C,17.8
PI578305A,15.0
PI578444B,14.9
PI594437,17.0
PI594672,17.15
PI594689,14.9
PI594612,17.8
PI594466,14.9
PI587830B,16.9
PI588017C,16.4
PI587634A,16.8
PI587739A,16.75
PI588026C,16.3
PI587887C,16.5
PI578353B,14.9
PI603620,14.9
PI603696,14.9
PI603727,15.649999999999999
PI594233A,16.05
PI594414A,17.05
PI594549A,14.9
PI594614A,17.4
PI594650A,17.25
PI603337A,14.9
PI603755C,14.9
PI603759A,15.350000000000001
PI605885C,14.9
PI79648,15.0
PI79694,15.0
PI82532,15.05
PI96089,16.45
PI96983,16.3
PI153682,15.0
PI159927,15.0
PI165676,16.15
PI166028,16.3
PI166141,15.0
PI192873,15.0
PI200447,15.55
PI200452,15.0
PI200486,15.0
PI200547,15.0
PI232990,15.0
PI253657,15.0
PI324068,15.0
PI346300,15.0
PI381662,16.3
PI393549,15.0
PI398219,15.35
PI398793,16.65
PI398873,15.0
PI407837,16.05
PI408046,16.0
PI416762,15.5
PI416806,15.0
PI416935,15.0
PI417012,15.0
PI417115,15.0
PI417437,15.0
PI423932,15.0
PI424148,15.0
PI437075,15.0
PI437482,15.0
PI437654,15.0
PI438311,15.0
PI438499,15.0
PI468374,15.0
PI468972,15.0
PI494181,15.0
PI500648,15.0
PI506548,16.6
PI506645,15.0
PI506678,15.0
PI506696,15.0
PI507088,15.0
PI507301,15.0
PI507325,16.7
PI507584,15.0
PI507834,15.0
PI507840,15.0
PI518756,16.3
PI567034,16.95
PI567287,15.0
PI567302,19.45
PI578356,15.0
PI407918B,15.0
PI407918A,15.0
PI407981B,15.0
PI408259B,16.8
PI424188B,15.0
PI424474-2,15.25
PI438490B,15.0
PI438490A,15.6
PI507197A,16.4
PI588039,15.0
PI587858,17.3
PI587873,15.6
PI567296C,15.0
PI578306A,16.15
PI567064A,15.0
PI567070A,15.0
PI567095A,15.0
PI578457A,16.35
PI594445,15.0
PI594487,15.0
PI594649,17.35
PI594847,15.0
PI594613,15.0
PI587862D,17.65
PI587714B,16.05
PI587668A,16.2
PI587980C,16.6
PI588023A,17.05
PI588026B,16.5
PI587996A,15.0
PI587811A,15.0
PI588011C,15.2
PI603371,16.4
PI603442,15.0
PI603613,15.0
PI603660,15.0
PI603663,15.0
PI603721,15.0
PI603728,15.0
PI605755,16.25
PI605757,18.4
PI605761,16.95
PI594448A,15.0
PI594454B,15.0
PI594470C,16.8
PI594627B,15.0
PI594660C,16.95
PI594683B,16.6
PI594693B,15.0
PI594751C,15.0
PI594803A,15.0
PI594826A,15.0
PI603538C,15.0
PI603750B,16.3
PI594786A,15.0
PI605850B,15.0
FC31921,17.1
PI65388,15.1
PI85416,16.95
PI85492,15.1
PI153296,15.1
PI181570,15.1
PI200552,15.1
PI209333,15.399999999999999
PI222547,15.1
PI240665,15.1
PI240671,15.1
PI283328,15.1
PI283330,15.7
PI323565,15.1
PI340020,15.1
PI360848,15.1
PI385942,15.1
PI393546,15.1
PI398183,16.35
PI398187,17.25
PI398861,16.25
PI407841,15.1
PI407915,16.55
PI408117,15.8
PI408342,15.1
PI416783,17.75
PI416809,15.1
PI417503,15.1
PI417563,15.1
PI423737,15.8
PI424298,15.1
PI430597,15.1
PI445842,15.1
PI458105,15.1
PI471926,16.2
PI476890,15.1
PI476930,15.1
PI497955,15.1
PI504485,16.8
PI506600,15.1
PI506748,15.1
PI506932,15.1
PI507133,15.1
PI507312,15.1
PI507341,17.05
PI507574,15.1
PI548430,16.1
PI549047,15.1
PI549071,17.45
PI567094,15.1
PI567330,15.1
PI567348,15.1
PI567358,15.1
PI567393,17.55
PI567395,15.1
PI567420,16.7
PI567776,15.1
PI578312,15.1
PI578354,15.1
PI358316B,15.1
PI407788A,15.1
PI407959B,15.1
PI407973B,16.15
PI408311-1,15.1
PI424294A,15.1
PI424309A,15.1
PI424406B,15.1
PI438489A,15.1
PI588016,16.85
PI587859,16.85
PI587818,16.4
PI587828,16.25
PI587783,16.75
PI587648,17.9
PI587569,17.5
PI416926A,15.1
PI567389B,15.1
PI567394A,15.1
PI567610B,15.1
PI567627C,15.1
PI567270B,16.05
PI567234A,15.1
PI567235A,15.1
PI578473A,16.55
PI578316C,15.1
PI578324E,15.7
PI567093A,15.1
PI594596,15.1
PI594687,16.9
PI594736,15.1
PI594779,17.45
PI594869,15.1
PI594887,15.1
PI594625,17.05
PI594452,17.3
PI587723B,16.9
PI587997B,16.2
PI587987B,16.7
PI587573B,16.6
PI588008C,15.1
PI588015B,15.1
PI588015D,15.1
PI587587B,17.1
PI588008B,15.8
PI588014D,16.4
PI603397,15.1
PI603505,15.1
PI603558,15.1
PI603593,15.1
PI603634,16.55
PI603676,15.1
PI606375,16.55
PI594457A,15.1
PI594562A,15.1
PI594717A,17.1
PI594717B,16.5
PI603457C,15.1
PI603564B,15.1
PI603662A,15.1
PI603758A,16.0
PI594882A,16.05
PI86002,15.2
PI175181,15.2
PI175185,15.2
PI183900,15.2
PI189951,15.2
PI206258,15.2
PI208434,15.2
PI232989,17.45
PI243538,15.2
PI256376,15.2
PI274212,15.2
PI274455,15.2
PI309658,15.2
PI398673,16.75
PI398679,15.35
PI398866,15.5
PI399081,15.85
PI407771,15.2
PI407794,16.6
PI407843,16.15
PI416773,15.2
PI423705,15.5
PI423782,15.2
PI423861,15.2
PI423866,15.45
PI423917,15.2
PI424167,15.85
PI424374,15.2
PI424498,15.2
PI424592,15.2
PI424607,15.2
PI437207,15.2
PI437679,15.2
PI438484,15.2
PI458191,17.0
PI458260,15.2
PI476896,15.2
PI476898,15.2
PI476903,16.7
PI476914,15.2
PI506626,16.7
PI507264,16.6
PI507516,15.2
PI507756,15.2
PI509089,16.2
PI567016,16.9
PI567152,16.866666666666667
PI578439,16.799999999999997
PI578461,15.2
PI578463,15.2
PI578484,15.2
PI417472C,15.2
PI423837A,15.2
PI424278A,15.2
PI587845,16.85
PI587827,16.5
PI587799,15.2
PI587803,15.2
PI587672,16.45
PI587617,16.95
PI567541A,15.2
PI567617B,15.2
PI567617C,15.2
PI594208,15.2
PI594308,15.2
PI594558,15.2
PI594587,15.2
PI594678,17.549999999999997
PI594781,15.2
PI594804,17.35
PI594855,16.7
PI594451,15.2
PI587592B,17.049999999999997
PI587900A,15.2
PI588011B,17.4
PI588015A,16.85
PI587596C,17.35
PI587668C,16.799999999999997
PI587966D,16.299999999999997
PI587564C,16.35
PI587982B,15.9
PI597473,15.2
PI603147,15.2
PI603528,15.2
PI603533,15.2
PI603580,15.2
PI603655,15.2
PI603745,15.2
PI603760,15.2
PI605777,15.2
PI606372,15.2
PI594004A,16.25
PI594470A,15.2
PI594486A,15.2
PI594511A,16.15
PI594618D,17.799999999999997
PI594670A,17.15
PI594690A,15.2
PI594700B,15.2
PI594821A,17.6
PI594882B,15.2
PI603530A,15.2
PI603706A,15.2
PI603563A,15.2
PI605767B,15.2
PI605882B,15.2
FC31927,15.3
PI97100,16.9
PI159093,17.450000000000003
PI171450,15.3
PI175184,15.3
PI205906,15.3
PI222397,15.3
PI255734,15.3
PI379621,15.3
PI381675,15.3
PI381678,17.05
PI393544,15.3
PI393547,15.3
PI393550,15.3
PI398225,15.3
PI398309,17.200000000000003
PI398671,15.9
PI398714,15.75
PI407779,15.3
PI407820,15.3
PI407987,16.700000000000003
PI408008,15.3
PI408123,15.3
PI408151,15.3
PI417101,15.3
PI417136,15.3
PI417567,15.3
PI423955,15.3
PI424409,15.3
PI429329,15.3
PI437377,15.3
PI437799,15.3
PI437846,15.3
PI458082,15.3
PI458215,15.3
PI476939,15.3
PI486332,15.3
PI497954,16.55
PI506647,15.3
PI506817,17.8
PI507196,15.3
PI507263,15.3
PI507751,15.3
PI509083,15.9
PI548431,15.3
PI548490,16.3
PI561364,15.3
PI567179,15.3
PI567649,15.3
PI567659,16.9
PI567692,15.3
PI567710,15.3
PI567761,15.3
PI80488-1,15.3
PI269518B,15.45
PI407781A,16.700000000000003
PI407981C,15.3
PI408180-1,16.4
PI408201A,15.3
PI423799B,15.45
PI424178C,15.3
PI424192B,15.3
PI437716B,16.4
PI508296D,15.3
PI507838A,15.3
PI507841A,15.3
PI587949,15.3
PI587804,15.65
PI587770,15.3
PI587781,17.5
PI587628,17.3
PI567404D,15.3
PI567441A,15.3
PI567447D,16.85
PI567507A,15.3
PI567586A,15.3
PI567614A,15.3
PI567255A,15.65
PI578324A,15.600000000000001
PI566989B,15.3
PI567011A,15.3
PI567132A,15.3
PI567132B,15.3
PI578478A,15.3
PI594661,15.3
PI594677,15.3
PI594699,15.3
PI594859,18.05
PI594419,17.15
PI594459,15.3
PI594464,15.3
PI587630A,15.3
PI587698C,16.65
PI587814F,17.6
PI587915A,15.3
PI588010A,17.3
PI587983A,15.3
PI597486,15.3
PI602993,15.3
PI603519,15.3
PI603532,15.3
PI603594,16.1
PI603619,15.3
PI603631,15.3
PI587618D,15.3
PI592956C,15.3
PI594014A,16.5
PI594252A,15.8
PI594670D,15.3
PI594837A,15.3
PI594858B,15.3
PI594751D,15.3
PI603737C,17.200000000000003
PI603495B,15.3
PI603757B,15.3
PI605779B,15.3
FC31622,17.5
PI79593,17.9
PI82264,15.4
PI92601,17.2
PI123440,15.4
PI165672,15.4
PI174857,15.4
PI192874,15.4
PI203405,15.4
PI229358,15.4
PI285092,15.4
PI346305,15.4
PI381671,17.2
PI393535,15.4
PI393537,15.4
PI393543,15.4
PI398324,16.8
PI398472,17.05
PI398544,15.65
PI398634,15.4
PI398977,17.05
PI407767,15.4
PI407774,16.65
PI408017,15.4
PI416906,15.4
PI417118,15.4
PI417119,15.4
PI417130,15.4
PI417134,16.9
PI417261,15.4
PI417359,17.85
PI423825,16.1
PI423958,17.3
PI423970,15.4
PI438309,16.7
PI458226,15.4
PI458301,15.4
PI467310,15.4
PI476924,15.4
PI506623,15.4
PI506813,17.9
PI506925,15.4
PI507146,15.4
PI509085,15.4
PI538382,15.4
PI548483,17.25
PI548489,15.4
PI561320,15.4
PI567190,15.4
PI567368,15.8
PI567689,15.4
PI578352,15.4
PI578364,16.45
PI253656B,15.4
PI339868D,15.4
PI407790-2,16.35
PI407818B,17.2
PI407861C,15.4
PI408070B,15.4
PI408207-2,16.5
PI408211B,15.4
PI424294C,15.4
PI437112A,15.4
PI378693B,15.4
PI588028,16.0
PI587981,15.4
PI587771,17.5
PI587780,17.85
PI587744,17.7
PI587683,16.65
PI587665,17.3
PI416819A,16.2
PI567349B,15.4
PI567350A,16.7
PI567396D,17.55
PI567425B,15.4
PI567429C,15.4
PI567507E,15.4
PI567583A,16.55
PI567698A,15.4
PI567262B,15.4
PI567006A,15.4
PI567082A,15.4
PI567087A,15.4
PI567093B,15.4
PI594008,15.4
PI594477,19.5
PI594553,17.65
PI594576,15.4
PI594663,15.4
PI594697,15.4
PI594836,15.4
PI594624,18.15
PI587618B,17.25
PI587976A,16.85
PI603157,15.4
PI603166,15.4
PI603404,15.4
PI603460,15.4
PI603586,15.4
PI603612,15.4
PI603671,15.4
PI603715,15.4
PI593999B,15.899999999999999
PI594004B,15.4
PI594475B,15.4
PI594631A,17.85
PI594644B,18.35
PI594660B,17.15
PI594682B,15.4
PI603444C,15.4
PI603487C,15.4
PI603502C,15.4
PI605781D,15.4
PI605834C,15.4
PI71667,16.4
PI92743,16.95
PI96786,17.05
PI135589,15.5
PI180445,15.5
PI192868,15.5
PI219732,16.7
PI232991,15.5
PI240672,15.5
PI323275,15.5
PI340046,15.5
PI340047,15.5
PI346302,15.5
PI366036,15.5
PI377574,15.5
PI381656,17.1
PI381661,15.5
PI393542,15.5
PI398182,15.5
PI398214,15.5
PI398703,17.05
PI398705,15.5
PI398737,15.6
PI398767,15.6
PI398926,15.5
PI398932,16.3
PI399076,16.5
PI399114,17.05
PI399123,16.85
PI404165,15.5
PI404166,15.5
PI404177,15.5
PI407653,15.65
PI407777,15.55
PI407983,15.5
PI408097,16.05
PI408182,15.95
PI408195,16.2
PI408258,15.5
PI408271,16.55
PI416807,18.25
PI416890,15.5
PI417053,15.5
PI417058,15.5
PI417487,16.25
PI423891,16.5
PI424286,16.75
PI424293,15.5
PI424395,15.5
PI424400,15.5
PI424529,15.5
PI437725,15.5
PI437749,15.5
PI437931,15.5
PI442005,15.5
PI458106,15.5
PI458221,15.5
PI462312,15.5
PI468973,17.15
PI476878,15.5
PI476942,15.75
PI504499,15.5
PI506605,15.5
PI506634,15.5
PI506887,15.5
PI507027,15.5
PI548399,15.5
PI548439,15.5
PI548697,15.5
PI566978,16.75
PI567298,15.5
PI567322,15.5
PI567356,15.5
PI567548,17.4
PI567625,17.25
PI567728,15.5
PI407814-1,16.2
PI407845B,15.65
PI407986A,15.5
PI408067B,15.5
PI408083A,15.5
PI408124C,16.4
PI408335B,16.6
PI424164A,15.5
PI424171A,15.5
PI437088A,17.0
PI438308B,15.5
PI438503A,15.5
PI442007B,15.5
PI507174B,15.5
PI587971,17.1
PI587889,15.5
PI587773,15.5
PI567375D,15.5
PI567376A,15.5
PI567389A,15.5
PI567586B,15.5
PI567594B,15.5
PI567595B,15.5
PI567696A,15.5
PI567209A,15.5
PI567269B,15.5
PI567282A,15.5
PI578307A,15.5
PI578311C,16.9
PI578319C,15.6
PI567058B,17.8
PI567110A,15.5
PI578457B,16.65
PI594478,15.5
PI594634,17.55
PI594680,15.5
PI594704,15.5
PI594604,16.65
PI587998F,17.2
PI588026A,16.55
PI587647B,17.95
PI587633B,17.7
PI587973B,17.0
PI587627C,17.1
PI588011A,15.5
PI567344A,15.5
PI597406,16.0
PI603462,15.5
PI603504,15.5
PI603514,15.5
PI603565,15.5
PI603592,15.5
PI603625,15.5
PI603628,15.5
PI603641,17.7
PI603651,16.0
PI606391,15.5
PI606419,17.0
PI594427C,15.5
PI594494B,15.5
PI594570B,18.8
PI594586C,15.5
PI594738B,15.5
PI594807B,17.3
PI603598A,15.5
PI603615B,15.5
PI603737A,16.3
PI603567B,15.5
PI603569A,15.5
PI603569B,15.5
PI603909C,15.5
PI605758B,15.5
PI605787A,16.5
PI605871C,15.5
PI71558,16.85
PI82286,17.45
PI84642,15.6
PI87968,15.6
PI132206,16.65
PI159095,17.7
PI171439,15.6
PI171446,17.7
PI174853,15.6
PI192870,15.6
PI203403,15.6
PI230979,15.6
PI281889,15.6
PI283327,15.6
PI340029,15.850000000000001
PI360838,15.6
PI372423,15.6
PI376069,15.6
PI381673,16.8
PI381679,15.6
PI393548,15.6
PI398190,15.7
PI398878,15.6
PI398975,15.6
PI399074,15.6
PI407775,15.899999999999999
PI407800,16.75
PI408044,17.45
PI408062,17.45
PI408127,15.6
PI408141,16.6
PI408149,16.55
PI408287,15.6
PI416937,15.6
PI417007,15.6
PI417024,16.3
PI417083,15.6
PI417090,15.6
PI417155,15.6
PI417293,16.55
PI417316,15.6
PI417326,17.1
PI417327,15.6
PI417448,15.6
PI423809,15.6
